ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000151689.8,45.24141275,-0.104568506,0.26869125,-0.389177191,0.697145075,0.999968843
ENSG00000151690.10,220.0346617,-0.021462346,0.222215684,-0.096583399,0.92305724,0.999968843
ENSG00000151692.10,76.20337419,-0.129082216,0.316601418,-0.407712058,0.683485084,0.999968843
ENSG00000151693.5,39.03466728,0.039288361,0.189202363,0.207652591,0.835500237,0.999968843
ENSG00000151694.8,13.02056201,-0.110852529,0.281796172,-0.393378405,0.694040017,0.999968843
ENSG00000151702.11,10.99768762,-0.091661225,0.357387957,-0.256475416,0.797583761,0.999968843
ENSG00000151718.11,16.34031312,-0.136637693,0.33021301,-0.413786523,0.679030454,0.999968843
ENSG00000151726.9,82.97977618,-0.26051521,0.539531439,-0.48285455,0.629199015,0.999968843
ENSG00000151729.5,145.2224669,0.029493752,0.134346228,0.219535394,0.826233012,0.999968843
ENSG00000151743.6,30.26432817,0.033175719,0.180160511,0.184145344,0.853899435,0.999968843
ENSG00000151746.8,51.38458487,0.050273505,0.189443731,0.265374341,0.790721101,0.999968843
ENSG00000151748.10,24.94357401,-0.11922511,0.312041311,-0.382081172,0.702401157,0.999968843
ENSG00000151778.6,38.69196596,0.046775687,0.179824111,0.260119103,0.794771903,0.999968843
ENSG00000151779.8,69.97561828,0.035153583,0.151775979,0.231614935,0.816837106,0.999968843
ENSG00000151789.5,31.46177475,0.120799797,0.230582406,0.523889915,0.60035511,0.999968843
ENSG00000151806.9,35.30235584,0.014352705,0.180504601,0.079514347,0.93662352,0.999968843
ENSG00000151834.11,91.2471956,0.098290558,0.211378372,0.464998179,0.64193276,0.999968843
ENSG00000151835.9,104.7196613,0.074474685,0.20417295,0.364762742,0.715288519,0.999968843
ENSG00000151846.7,15.49281258,-0.061225957,0.254384817,-0.240682436,0.809801253,0.999968843
ENSG00000151883.12,35.36772756,0.065294601,0.180100997,0.362544364,0.716945277,0.999968843
ENSG00000151892.10,31.83847395,0.002460161,0.45218755,0.005440577,0.995659069,0.999968843
ENSG00000151893.10,53.6475344,0.05898323,0.156901521,0.375925165,0.706972531,0.999968843
ENSG00000151914.13,363.9547542,-0.118128656,0.325350764,-0.363080925,0.716544433,0.999968843
ENSG00000151917.13,67.97937958,0.080173939,0.208397694,0.384716058,0.700447796,0.999968843
ENSG00000151923.13,43.1721958,-0.059485998,0.172534806,-0.344776799,0.730262176,0.999968843
ENSG00000151929.5,17.82802047,-0.186198296,0.37226429,-0.5001777,0.616949959,0.999968843
ENSG00000151948.7,68.04340713,0.094947512,0.266236152,0.356628923,0.721369622,0.999968843
ENSG00000151952.10,76.29339237,0.141122431,0.34413141,0.410082972,0.681745084,0.999968843
ENSG00000151967.14,10.13023476,-0.041953437,0.296351113,-0.141566658,0.887422304,0.999968843
ENSG00000152022.7,17.59613751,-0.191571845,0.36111806,-0.530496439,0.595767777,0.999968843
ENSG00000152034.5,16.54008475,0.155882569,0.383465823,0.406509679,0.684368147,0.999968843
ENSG00000152061.17,108.4120886,0.06248191,0.196809748,0.317473655,0.750884226,0.999968843
ENSG00000152078.5,50.06394002,0.025711352,0.161158296,0.159540974,0.873242679,0.999968843
ENSG00000152082.9,30.04332232,-0.006553609,0.202171961,-0.032416012,0.974140294,0.999968843
ENSG00000152092.10,257.1286306,0.083107409,0.209328242,0.397019572,0.691353028,0.999968843
ENSG00000152102.13,331.3955368,0.033842173,0.090045732,0.375833175,0.707040923,0.999968843
ENSG00000152127.4,146.999042,-0.007640431,0.132590936,-0.057624084,0.954048065,0.999968843
ENSG00000152128.13,19.03476401,0.04601422,0.32349267,0.142241925,0.886888917,0.999968843
ENSG00000152133.9,28.06402288,-0.01386443,0.195458074,-0.070933013,0.943451069,0.999968843
ENSG00000152137.2,121.7821826,-0.0751579,0.178566909,-0.420894893,0.673831835,0.999968843
ENSG00000152154.6,79.41260391,0.047250215,0.205233116,0.230227049,0.817915345,0.999968843
ENSG00000152193.7,11.2270832,0.044198467,0.282807679,0.156284535,0.875808746,0.999968843
ENSG00000152214.8,18.94296717,0.083835139,0.383543161,0.218580717,0.826976676,0.999968843
ENSG00000152217.12,37.64429873,0.086487676,0.21707326,0.39842621,0.690316041,0.999968843
ENSG00000152219.4,31.34055983,0.053104301,0.173612525,0.305878284,0.759697321,0.999968843
ENSG00000152223.8,39.97373884,0.023950437,0.162480182,0.147405285,0.882812135,0.999968843
ENSG00000152234.11,374.0686515,0.02229388,0.166951266,0.133535256,0.893770083,0.999968843
ENSG00000152242.6,29.31320068,0.059027044,0.185353314,0.318456912,0.750138374,0.999968843
ENSG00000152268.8,37.01490848,-0.098784601,0.312161078,-0.316453934,0.751657985,0.999968843
ENSG00000152291.9,255.2203244,-0.03523347,0.119243361,-0.295475315,0.767630807,0.999968843
ENSG00000152332.11,167.9750002,0.026098499,0.228646143,0.114143622,0.909123943,0.999968843
ENSG00000152377.8,373.4764045,-0.072883835,0.248551406,-0.293234452,0.769342952,0.999968843
ENSG00000152382.5,33.84547498,0.037010609,0.166214799,0.222667353,0.823794412,0.999968843
ENSG00000152402.5,20.35325929,0.108578768,0.280575543,0.386985859,0.698766677,0.999968843
ENSG00000152404.11,10.04457612,-0.184814306,0.392159295,-0.471273559,0.637445395,0.999968843
ENSG00000152409.8,39.53095111,-0.012460486,0.173273982,-0.071912045,0.942671905,0.999968843
ENSG00000152413.10,103.778672,0.12961906,0.279782276,0.463285458,0.643159768,0.999968843
ENSG00000152443.8,16.92923114,0.044940622,0.231802769,0.193874399,0.84627423,0.999968843
ENSG00000152465.13,31.75002596,0.058925498,0.213850488,0.275545306,0.782897324,0.999968843
ENSG00000152484.9,67.7034504,0.014493743,0.142711687,0.101559607,0.919106242,0.999968843
ENSG00000152492.9,41.82470829,-0.098610029,0.251759,-0.391684224,0.695291548,0.999968843
ENSG00000152495.6,175.6412161,0.163027346,0.250487085,0.650841322,0.515148923,0.999968843
ENSG00000152503.5,58.26388128,0.047268632,0.214020878,0.22085991,0.825201514,0.999968843
ENSG00000152518.5,20.29346375,-0.281325038,0.434042031,-0.648151602,0.516886901,0.999968843
ENSG00000152520.9,13.73583861,-0.145862099,0.287113792,-0.508028883,0.611433087,0.999968843
ENSG00000152556.11,246.5297487,0.057432229,0.217195654,0.264426234,0.791451499,0.999968843
ENSG00000152558.10,64.56194123,-0.306577384,0.526800933,-0.581960595,0.560593224,0.999968843
ENSG00000152578.8,106.8123134,0.09514345,0.279416926,0.340507108,0.733474671,0.999968843
ENSG00000152582.8,14.12518201,0.111312497,0.281366111,0.395614442,0.692389481,0.999968843
ENSG00000152583.8,1308.313475,0.011959105,0.165222755,0.07238171,0.94229814,0.999968843
ENSG00000152601.13,97.33514065,0.002070023,0.1092859,0.018941357,0.984887887,0.999968843
ENSG00000152620.8,39.97146463,-0.011311788,0.165510671,-0.068344767,0.945511188,0.999968843
ENSG00000152642.6,95.23260517,0.046656425,0.122204064,0.381791108,0.702616315,0.999968843
ENSG00000152661.7,140.7467616,-0.083750201,0.276943412,-0.302409076,0.762340237,0.999968843
ENSG00000152683.10,16.64534728,-0.054381069,0.263593779,-0.206306345,0.836551623,0.999968843
ENSG00000152684.10,25.30889755,0.070943813,0.196085323,0.361800729,0.717500948,0.999968843
ENSG00000152689.13,38.91062357,-0.391764697,0.857870868,-0.456670942,0.64790758,0.999968843
ENSG00000152700.9,71.29715056,-0.159990252,0.35686284,-0.448324214,0.653919228,0.999968843
ENSG00000152749.7,31.31624449,-0.019502367,0.200628265,-0.097206478,0.922562423,0.999968843
ENSG00000152767.11,119.969553,0.044941939,0.118534587,0.379146204,0.704579297,0.999968843
ENSG00000152778.7,27.36670398,-0.060967176,0.189880703,-0.321081477,0.748148647,0.999968843
ENSG00000152782.12,12.5958152,0.097456919,0.275143847,0.35420352,0.723186366,0.999968843
ENSG00000152784.10,50.38804465,0.061922248,0.383178544,0.161601552,0.871619635,0.999968843
ENSG00000152795.13,162.8970148,-0.036746153,0.113325061,-0.324254434,0.745745414,0.999968843
ENSG00000152818.13,63.08563216,-0.049288439,0.174599341,-0.282294528,0.777717681,0.999968843
ENSG00000152822.9,36.9401066,0.111667762,0.295532084,0.377853263,0.705539603,0.999968843
ENSG00000152894.10,119.2494072,-0.039804635,0.243299093,-0.163603711,0.870043123,0.999968843
ENSG00000152904.7,32.96089177,-0.0083246,0.170964648,-0.048691937,0.961164802,0.999968843
ENSG00000152910.13,128.515567,-0.228405531,0.507820029,-0.449776531,0.652871582,0.999968843
ENSG00000152931.6,19.84509072,0.085392851,0.321593806,0.265530149,0.790601087,0.999968843
ENSG00000152932.6,292.6046201,0.088621985,0.278366763,0.318364103,0.750208765,0.999968843
ENSG00000152942.14,23.10802071,-0.000974516,0.216195013,-0.004507578,0.996403485,0.999968843
ENSG00000152944.4,30.37392602,0.025258257,0.173974291,0.145183848,0.884565718,0.999968843
ENSG00000152952.7,15.87242248,-0.096753547,0.33574418,-0.288176392,0.773211719,0.999968843
ENSG00000152954.7,144.8073671,0.065402212,0.226508056,0.288741219,0.772779417,0.999968843
ENSG00000152969.12,108.2446612,0.096916987,0.220715929,0.439102819,0.660587037,0.999968843
ENSG00000152977.5,13.95618178,-0.317128575,0.433497123,-0.731558661,0.464437988,0.999968843
ENSG00000152990.9,29.13791668,-0.088026197,0.286111447,-0.307664017,0.758338003,0.999968843
ENSG00000153012.7,30.61632003,0.125274231,0.300881121,0.416357899,0.677148131,0.999968843
ENSG00000153015.11,25.56477629,0.000667562,0.196428083,0.003398506,0.99728839,0.999968843
ENSG00000153037.7,13.23620741,0.034304899,0.259089799,0.132405439,0.894663613,0.999968843
ENSG00000153046.13,22.04716228,-0.052888145,0.214647731,-0.246395083,0.805376412,0.999968843
ENSG00000153048.6,23.23759119,-0.196048686,0.408917262,-0.479433625,0.631630177,0.999968843
ENSG00000153066.8,23.96559767,0.061925132,0.195740632,0.316363194,0.75172685,0.999968843
ENSG00000153071.10,10.44745595,-0.215184138,0.374161007,-0.575111073,0.56521618,0.999968843
ENSG00000153107.7,11.15754623,0.063844202,0.292182909,0.218507654,0.827033595,0.999968843
ENSG00000153113.18,63.97880891,-0.074525714,0.184407716,-0.404135548,0.686113046,0.999968843
ENSG00000153130.12,161.4880353,-0.004516715,0.105944478,-0.042632854,0.965994206,0.999968843
ENSG00000153140.4,10.89122915,-0.176215202,0.39153339,-0.450064301,0.652664077,0.999968843
ENSG00000153147.5,94.23127388,-0.093376668,0.253628946,-0.368162503,0.712752068,0.999968843
ENSG00000153179.7,10.24887936,-0.081052291,0.324681596,-0.249636236,0.802868673,0.999968843
ENSG00000153187.12,188.1105394,-0.054747003,0.154112363,-0.355240827,0.722409181,0.999968843
ENSG00000153201.11,104.815797,0.036136759,0.13005986,0.277847131,0.78112971,0.999968843
ENSG00000153208.12,13.70821225,-0.030986325,0.326707589,-0.094844215,0.924438567,0.999968843
ENSG00000153214.5,16.35590497,0.010604408,0.233354504,0.045443341,0.963753936,0.999968843
ENSG00000153233.8,54.36427194,0.099372035,0.216016217,0.460021183,0.645501016,0.999968843
ENSG00000153234.9,55.0050747,0.040423945,0.652361163,0.061965591,0.950590233,0.999968843
ENSG00000153250.13,10.39776552,0.009462168,0.288996683,0.032741443,0.973880775,0.999968843
ENSG00000153253.10,42.53953268,0.09472691,0.171530953,0.552243826,0.580781312,0.999968843
ENSG00000153266.8,32.71332736,-0.028334267,0.632753812,-0.044779291,0.964283232,0.999968843
ENSG00000153291.11,57.55963206,0.079141571,0.145677503,0.543265568,0.586946968,0.999968843
ENSG00000153310.14,140.98344,0.041467041,0.118618708,0.349582637,0.726651943,0.999968843
ENSG00000153317.10,115.8005833,0.06808322,0.162212081,0.419717318,0.674691972,0.999968843
ENSG00000153339.9,53.75625844,-0.005988336,0.154829627,-0.038676941,0.969147958,0.999968843
ENSG00000153395.5,62.18940221,0.072120391,0.194948306,0.369946232,0.711422553,0.999968843
ENSG00000153406.9,47.35813626,-0.030235552,0.145946772,-0.207168347,0.835878386,0.999968843
ENSG00000153443.8,46.23783848,0.043772392,0.173745964,0.251933287,0.80109263,0.999968843
ENSG00000153446.11,14.69545613,-0.204071276,0.357220125,-0.571275978,0.567812583,0.999968843
ENSG00000153487.11,17.01988352,0.005921173,0.230365718,0.025703361,0.979493943,0.999968843
ENSG00000153558.9,81.39729888,0.103088707,0.264104096,0.390333619,0.696289867,0.999968843
ENSG00000153560.7,91.28921265,0.069803974,0.140349977,0.497356502,0.618937674,0.999968843
ENSG00000153561.8,112.2779412,-0.036770955,0.176262246,-0.208615038,0.83474877,0.999968843
ENSG00000153575.6,34.96394006,0.037986629,0.177326768,0.214218245,0.830376869,0.999968843
ENSG00000153707.11,235.6497484,-0.101224228,0.312135345,-0.324295949,0.745713986,0.999968843
ENSG00000153714.5,10.35462982,-0.12779836,0.381053616,-0.335381569,0.737337269,0.999968843
ENSG00000153721.12,14.66252247,-0.407621329,0.715364175,-0.569809536,0.568806887,0.999968843
ENSG00000153767.5,12.11453748,-0.000704052,0.268270665,-0.002624408,0.997906028,0.999968843
ENSG00000153774.4,36.03928683,0.009981582,0.162990344,0.061240329,0.951167812,0.999968843
ENSG00000153786.8,45.15207508,0.00487807,0.14749018,0.03307386,0.973615688,0.999968843
ENSG00000153814.7,64.46350589,0.078476362,0.183880784,0.426778485,0.669540679,0.999968843
ENSG00000153815.11,146.4387657,0.053587294,0.158369774,0.338368191,0.735085742,0.999968843
ENSG00000153820.8,48.45115644,0.000170181,0.314271903,0.000541509,0.999567938,0.999968843
ENSG00000153823.14,57.69673192,0.025957706,0.217899922,0.119126734,0.905174951,0.999968843
ENSG00000153827.9,166.5985386,-0.006586849,0.115177794,-0.05718853,0.954395015,0.999968843
ENSG00000153879.3,38.3022341,0.063822454,0.171910762,0.371253393,0.710448808,0.999968843
ENSG00000153885.9,41.04076423,0.016491973,0.37311536,0.044200736,0.964744396,0.999968843
ENSG00000153902.9,39.459059,-0.043537654,0.160892211,-0.27060138,0.786697634,0.999968843
ENSG00000153904.14,220.2482889,0.034680326,0.149641544,0.231756001,0.816727533,0.999968843
ENSG00000153914.11,35.91382638,-0.016118719,0.167684097,-0.096125505,0.923420895,0.999968843
ENSG00000153922.6,11.88453326,-0.084515809,0.337547827,-0.250381732,0.802292156,0.999968843
ENSG00000153933.5,45.51470803,0.095052944,0.238744907,0.398136007,0.690529934,0.999968843
ENSG00000153936.12,46.38050396,0.073947726,0.165593767,0.446561049,0.655192024,0.999968843
ENSG00000153944.6,69.28728689,-0.081946643,0.201218367,-0.407252302,0.683822692,0.999968843
ENSG00000153956.11,126.5590669,0.109285571,0.175151976,0.623947117,0.532662316,0.999968843
ENSG00000153975.5,11.18119058,0.022176783,0.277718889,0.079853346,0.936353896,0.999968843
ENSG00000153982.6,30.05134254,0.063555272,0.20082486,0.316471137,0.751644929,0.999968843
ENSG00000153989.7,13.40673651,0.03627953,0.257751079,0.140754132,0.888064179,0.999968843
ENSG00000154001.9,64.62889584,0.060587998,0.159117716,0.380774683,0.703370446,0.999968843
ENSG00000154027.14,434.2210652,0.060319178,0.160204145,0.376514464,0.706534465,0.999968843
ENSG00000154035.6,11.87558776,-0.062966606,0.27493756,-0.229021476,0.818852224,0.999968843
ENSG00000154059.5,25.81291076,-0.10598909,0.23186174,-0.457121946,0.647583397,0.999968843
ENSG00000154065.11,18.42508097,-0.011584701,0.319051956,-0.036309763,0.971035365,0.999968843
ENSG00000154079.5,18.61044866,0.058956361,0.225363202,0.261605978,0.793625235,0.999968843
ENSG00000154096.9,597.412266,0.071430989,0.231453356,0.308619368,0.757611086,0.999968843
ENSG00000154114.8,23.93666103,-0.051758152,0.249721047,-0.207263875,0.835803785,0.999968843
ENSG00000154118.8,270.3625481,0.065998335,0.227885384,0.28961197,0.772113109,0.999968843
ENSG00000154122.8,210.0760698,0.00322778,0.084177156,0.038345085,0.969412545,0.999968843
ENSG00000154127.5,20.48027358,0.129387418,0.274237035,0.471808698,0.637063342,0.999968843
ENSG00000154133.10,11.1382773,-0.126867877,0.339483811,-0.373708179,0.70862144,0.999968843
ENSG00000154134.10,13.77289859,-0.251170309,0.359928588,-0.69783373,0.485281182,0.999968843
ENSG00000154144.8,73.5840064,0.043642135,0.147661078,0.295556118,0.76756909,0.999968843
ENSG00000154146.7,1328.755845,0.08150024,0.293482326,0.277700676,0.781242141,0.999968843
ENSG00000154153.9,108.9082571,-0.053817638,0.314137276,-0.171318852,0.863973058,0.999968843
ENSG00000154162.9,13.40836846,0.224655793,0.372964409,0.602351827,0.546939969,0.999968843
ENSG00000154174.7,145.4133831,0.050425135,0.154482104,0.32641409,0.744111079,0.999968843
ENSG00000154217.10,80.16762334,0.043619945,0.150979484,0.288913063,0.772647907,0.999968843
ENSG00000154222.10,37.95492305,-0.180561641,0.370521941,-0.487317002,0.626033701,0.999968843
ENSG00000154229.7,221.2430992,0.062761161,0.195529347,0.320980771,0.748224963,0.999968843
ENSG00000154237.8,21.28947736,0.043508203,0.515191154,0.084450603,0.932698176,0.999968843
ENSG00000154265.11,34.67908412,0.057181236,0.19562595,0.292298826,0.770058156,0.999968843
ENSG00000154277.8,767.7354988,0.069288727,0.239453292,0.289362181,0.772304233,0.999968843
ENSG00000154305.12,79.03233181,0.016895655,0.125952302,0.134143281,0.893289275,0.999968843
ENSG00000154310.12,81.29672965,0.005792512,0.183251725,0.031609592,0.974783394,0.999968843
ENSG00000154319.10,25.64207382,-0.067373864,0.307005505,-0.219454906,0.826295703,0.999968843
ENSG00000154328.11,37.86991277,0.049500901,0.166609066,0.297108084,0.766383992,0.999968843
ENSG00000154358.15,13.3507288,0.132442718,0.458323344,0.288972229,0.772602629,0.999968843
ENSG00000154359.8,31.65135628,0.026567553,0.177248317,0.149888886,0.88085228,0.999968843
ENSG00000154370.9,16.08845697,0.049648822,0.238713664,0.207984835,0.835240809,0.999968843
ENSG00000154380.11,42.32124798,-0.141879152,0.28383593,-0.499863254,0.617171368,0.999968843
ENSG00000154429.6,101.2178665,0.048967081,0.110245888,0.444162428,0.656925154,0.999968843
ENSG00000154447.10,60.21624324,-0.034359826,0.162230213,-0.211796714,0.832265632,0.999968843
ENSG00000154473.13,59.0584286,-0.061638858,0.185124638,-0.332958696,0.739165462,0.999968843
ENSG00000154478.3,47.39073824,0.202489032,0.494551156,0.409440013,0.68221678,0.999968843
ENSG00000154493.13,13.8880823,-0.373608171,0.829169154,-0.450581367,0.652291299,0.999968843
ENSG00000154511.7,61.70117251,-0.057060056,0.212827993,-0.268104092,0.788619196,0.999968843
ENSG00000154518.5,158.583369,0.019658685,0.135119542,0.145491057,0.884323176,0.999968843
ENSG00000154548.8,13.52196283,0.07195932,0.266407916,0.270109543,0.787075981,0.999968843
ENSG00000154553.9,15.09441184,-0.179780142,0.372965343,-0.482029084,0.629785286,0.999968843
ENSG00000154556.13,125.1234369,0.111397591,0.243374687,0.457720531,0.647153236,0.999968843
ENSG00000154582.12,60.3894362,0.032125609,0.130924387,0.245375289,0.806165861,0.999968843
ENSG00000154639.14,31.68632527,-0.070914099,0.305942018,-0.231789341,0.816701636,0.999968843
